Series Name,"Series Code","Country Name","Country Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]"
GDP (current US$),"NY.GDP.MKTP.CD","Ukraine","UKR","31261527363.144","38009344576.6088","42392896031.2394","50132953288.203","64883060725.7003","86142018069.3504","107753069306.931","142719009900.99","179992405832.321","117227769791.56","136419300367.962","163421733018.726","176603428857.465"
GDP (current US$),"NY.GDP.MKTP.CD","United Arab Emirates","ARE","104337375342.526","103311643522.892","109816204634.494","124346361618.639","147824374542.517","180617023539.137","222105928740.596","257916140791.417","315474644818.136","254803438183.783","287421818965.758","348594945287.696","383799194080.908"
GDP (current US$),"NY.GDP.MKTP.CD","United Kingdom","GBR","1493628385534.88","1485147545703.18","1620900779376.5","1875141224489.8","2220820974770.22","2321357943508.92","2483010316107.11","2857082734448.73","2687795428484.76","2208001972523.51","2295522887421.77","2462484285580.42","2461768284867.76"
GDP (current US$),"NY.GDP.MKTP.CD","United States","USA","10289700000000","10625300000000","10980200000000","11512200000000","12277000000000","13095400000000","13857900000000","14480300000000","14720300000000","14417900000000","14958300000000","15533800000000","16244600000000"
GDP (current US$),"NY.GDP.MKTP.CD","Uruguay","URY","22823255805.9664","20898788420.0932","13606494599.021","12045627411.0182","13686333821.7864","17362872709.7496","19579479147.1959","23410536913.7565","30366148205.2651","30461322555.1438","38881102074.9532","47236710623.1139","50004354666.9539"
GDP (current US$),"NY.GDP.MKTP.CD","Uzbekistan","UZB","13760374487.51","11401351420.1718","9687951055.22541","10128112401.4248","12030023547.8807","14307509838.8053","17030896203.1963","22311393927.8817","27934030937.2157","32816828372.9753","39332770928.9426","45324319955.3884","51183443224.9939"
GDP (current US$),"NY.GDP.MKTP.CD","Vanuatu","VUT","272014693.050806","257926881.72043","262603781.799059","314463144.04219","364996869.129618","394962552.336108","437072933.899158","526425740.447881","607983815.257081","610075806.66568","700804286.224354","785745262.056663","786938334.90757"
GDP (current US$),"NY.GDP.MKTP.CD","Venezuela, RB","VEN","117147614565.563","122909734601.322","92889586976.1833","83622191418.9774","112451400422.982","145513489651.872","183477522123.894","230364229156.963","315600372612.948","329419189566.837","393801556872.313","316482176578.929","381286223859.371"
GDP (current US$),"NY.GDP.MKTP.CD","Vietnam","VNM","33640085727.518","35291349277.3143","37947904054.452","42717072777.5838","49424107709.8946","57633255739.4104","66371664817.0436","77414425532.2452","99130304099.1274","106014600963.957","115931749904.86","135539487317.008","155820001920.492"
GDP (current US$),"NY.GDP.MKTP.CD","Virgin Islands (U.S.)","VIR","..","..","..","..","..","..","..","..","..","..","..","..",".."
GDP (current US$),"NY.GDP.MKTP.CD","West Bank and Gaza","WBG","4197477668.79366","3901184656.42871","3434193841.74236","3832458300.88277","4196526668.51401","4636775200.48443","4623453866.63927","5184796943.68839","6247300000","6719600000","8330600000","9775300000","10238909204.0769"
GDP (current US$),"NY.GDP.MKTP.CD","Yemen, Rep.","YEM","9636342274.82408","9854042164.67463","10693278291.8149","11777768086.8693","13873500887.5612","16753787028.2859","19081726103.2145","25633674563.5493","30397203368.9725","27838718233.1099","31743751169.3171","29207296703.2967","31992801302.9316"
GDP (current US$),"NY.GDP.MKTP.CD","Zambia","ZMB","3253551749.72453","3653822711.78246","3711284086.74656","4341841413.82818","5439176375.73615","7178556336.82292","10702200821.6889","11541420981.4946","14640792100.4893","12805029521.6596","16190196832.0872","19201691493.4284","20596424325.1368"
GDP (current US$),"NY.GDP.MKTP.CD","Zimbabwe","ZWE","6689957610.05549","6777384732.66549","6342116353.99126","5727591778.02479","5805598442.66676","5755215232.33845","5443896499.71994","5291950101.35736","4415702801.27889","8157077421.8478","9456808151.1164","10956226611.0569","12472416688.2233"
GDP (current US$),"NY.GDP.MKTP.CD","Arab World","ARB","726482166240.477","713592132452.394","723967590069.894","815604000418.028","959515769024.613","1176053155299.44","1398793118340.89","1638239716294.16","2078747316042","1792044350646.36","2107575483831.68","2501215006427.03","2764413262585.35"
GDP (current US$),"NY.GDP.MKTP.CD","Caribbean small states","CSS","32260464990.4301","33117733166.3116","34929021599.5101","37401879065.5924","40740375080.6179","46555084823.0759","52432657466.6477","58424589908.9025","66695898389.1691","56133912829.6129","59344422860.4247","63878728141.851","65276329430.2884"
GDP (current US$),"NY.GDP.MKTP.CD","East Asia & Pacific (all income levels)","EAS","8107654661960.77","7539351322654.07","7664969534230.79","8427449099280.86","9451363702419.8","10059504231062.3","10675406815195.7","11955915246206.5","13785973032988.8","14162450369397.2","16439876048216.6","18991338880595.4","20274578010545.9"
GDP (current US$),"NY.GDP.MKTP.CD","East Asia & Pacific (developing only)","EAP","1723332490699.45","1834800132130.96","2028376144736.2","2291329855035.39","2657120919845.94","3071986361836.27","3693407617332.6","4663775518020.28","5895881897636.69","6360251059549.7","7628850133175.64","9293247127253.37","10330971348187.2"
GDP (current US$),"NY.GDP.MKTP.CD","Euro area","EMU","6263504045153.41","6355723264793.14","6916602598342.52","8539694978967.38","9785092324048.28","10158582555751.4","10776670077248.8","12397765764458.8","13576690651328","12419308269030.7","12165368542056.4","13128603788797.1","12212839097467.1"
GDP (current US$),"NY.GDP.MKTP.CD","Europe & Central Asia (all income levels)","ECS","9611036610981.43","9714352200753.15","10634019082419.2","12969377805254.5","15123602090475.9","16109228964227.7","17438799816810.6","20394802912428","22403405722735","19675744670022","20181377098423.4","22235233382522.7","21356592766894.1"
GDP (current US$),"NY.GDP.MKTP.CD","Europe & Central Asia (developing only)","ECA","477573262323.465","434128505669.516","507144272210.31","644495841956.926","821847544431.785","1006119320858.25","1160495612478.09","1469671768025.29","1751136627668.9","1456159079819.46","1647295118059.18","1840805380519.14","1867681974806.62"
GDP (current US$),"NY.GDP.MKTP.CD","European Union","EUU","8524104688070.14","8625889353612.96","9407995634440.73","11470689569406.1","13246035395730","13851347521962.3","14771558877048.5","17081835030531.5","18376630645894.5","16410336268090.3","16340398100032.7","17670659850583.2","16644171474427.9"
GDP (current US$),"NY.GDP.MKTP.CD","Heavily indebted poor countries (HIPC)","HPC","153570150428.688","145363619057.808","157091298193.473","178725145163.909","205913409700.424","235259949354.424","280186174905.187","334361939233.403","401767542837.151","400105714744.644","441068522647.661","491807795552.926","528440485007.666"
GDP (current US$),"NY.GDP.MKTP.CD","High income","HIC","27241886303771.6","27029523788106.7","28188275363691.7","31630246149617.6","35296495280577.9","37449657438834.2","39726641690470.7","43630389331254.4","46606510536804","43359214517330.1","45739914992567.2","49615269792138.9","49886763708320.5"
GDP (current US$),"NY.GDP.MKTP.CD","High income: OECD","OEC","25799913538481.5","25581239581244.6","26669266746745.5","29929093933570.7","33251177148920.2","35003652665298.3","36840859909907","40195214145899.4","42470058102487.8","39964249191724.9","41729200164269.7","44774679792464.3","44739666527575.9"
GDP (current US$),"NY.GDP.MKTP.CD","High income: nonOECD","NOC","1439889191774.43","1446417396078.85","1517160443443.95","1699040244010.33","2044640558809.97","2448438006016.86","2891688047674","3444698628161.17","4154131986975.19","3403493353053.35","4028298166426.9","4869464590922.07","5182249280364.92"
GDP (current US$),"NY.GDP.MKTP.CD","Latin America & Caribbean (all income levels)","LCN","2312124021491.29","2255879804536.22","1997943231030.48","2058521852185.02","2362209392900.85","2857811085312.46","3350022987997.25","3945447702319.1","4576315604913.79","4298539979699.89","5303215182578.98","5942178562002.65","5947528166145.05"
GDP (current US$),"NY.GDP.MKTP.CD","Latin America & Caribbean (developing only)","LAC","2119144940753.05","2063587043867.73","1812069216469.87","1861500742836.21","2132934520196.57","2591239947685.3","3042445037486.1","3606953611618.67","4210940660537.71","3948523611173.79","4892936958408.27","5482958493657.62","5467465486881.54"
GDP (current US$),"NY.GDP.MKTP.CD","Least developed countries: UN classification","LDC","193744493858.76","185634186979.654","200517114561.691","224847895725.369","262205070157.044","306646156808.203","357510791760.042","439578913463.336","541849702731.062","536003337414.863","598235895728.137","674708944501.877","715657905108.005"
GDP (current US$),"NY.GDP.MKTP.CD","Low & middle income","LMY","5737722443680.1","5749391487080.66","5809833788349.06","6517799102043.73","7641261373552.57","9019309588616.2","10610571809890.1","13071438011968.1","15577309318275.7","15542271015989.3","18834248064129.6","21866285170470.4","23057190352301.8"
GDP (current US$),"NY.GDP.MKTP.CD","Low income","LIC","178690497497.097","168320464483.076","176332502923.58","193372966826.881","216569844116.367","241874910953.348","265031980496.065","311367467349.421","368977633405.181","393958702267.006","427045199016.16","474851437645.55","526968905434.466"
GDP (current US$),"NY.GDP.MKTP.CD","Lower middle income","LMC","1240707269344.86","1253349370005.2","1346493555801.75","1542631637800.06","1768447392237.15","2039915959528.21","2426105417267.48","2996402370615.75","3332797718494.08","3410325939280.27","4296332942876.04","4865692278256.53","5031415289775.53"
GDP (current US$),"NY.GDP.MKTP.CD","Middle East & North Africa (all income levels)","MEA","941833404799.999","940635671286.408","940299978624.277","1054010623367.83","1229506157506.84","1476708715781.34","1737826311787.14","2054432890242.12","2593864758686.59","2310070985113.97","2697401592204.8","3221935126857.69","3460623971032.94"
GDP (current US$),"NY.GDP.MKTP.CD","Middle East & North Africa (developing only)","MNA","436176027188.954","447239057685.113","438027439682.021","487670836530.325","561726254976.016","655489624435.792","763692365536.948","940060282831.584","1187825350400.75","1140997593794.84","1317316062321.55","1508515305828.28","1595192971998.87"
GDP (current US$),"NY.GDP.MKTP.CD","Middle income","MIC","5561163550636.68","5581848030862.27","5634985055084.63","6325593077992.84","7424925475704.65","8776111615725.21","10341713760802.8","12753597375042.7","15200381438293.8","15143333734992.6","18395406970713.9","21375342319921.8","22516183688449.2"
GDP (current US$),"NY.GDP.MKTP.CD","North America","NAC","11032636147893.7","11361697425148.8","11736668930032.8","12404138291469.2","13299870277395.5","14264447609989.7","15174109488078.2","15944067885625.9","16268970656744.9","15794545532047","16578116507764.1","17317982817932.6","18071518985562.2"
GDP (current US$),"NY.GDP.MKTP.CD","Not classified","INX","..","..","..","..","..","..","..","..","..","..","..","..",".."
GDP (current US$),"NY.GDP.MKTP.CD","OECD members","OED","26796514641523.3","26554669409129.8","27709750295536.2","31028921870593.1","34515536745064.2","36463300699653.9","38451029092832.6","42021866238785.8","44453702263742.6","41600747939793","43639499445322.6","46856968201560.5","46839591206273.1"
GDP (current US$),"NY.GDP.MKTP.CD","Other small states","OSS","28215667319.0865","27793349801.3745","28494027043.1902","36648887141.9511","45505092512.8756","51865116046.0371","56866665721.7291","66451703048.7238","79662093217.557","68388044609.4539","81896216691.1633","96663902619.9066","96201229453.0354"
GDP (current US$),"NY.GDP.MKTP.CD","Pacific island small states","PSS","3404822209.7666","3327397545.81822","3508107929.93666","4127296594.58147","4768584831.2169","5214252970.91663","5478570923.50824","6006890862.54687","6559597485.99738","5734429850.70557","6386802525.63562","7372567107.43269","7924680270.31352"
GDP (current US$),"NY.GDP.MKTP.CD","Small states","SST","63880954519.2832","64238480513.5043","66931156572.6369","78178062802.125","91014052424.7105","103634453840.03","114777894111.885","130883183820.173","152917589092.724","130256387289.772","147627442077.224","167915197869.19","169402239153.638"
GDP (current US$),"NY.GDP.MKTP.CD","South Asia","SAS","622975897562.65","638745671205.06","672494121092.634","784882714578.081","911124327836.882","1044617146261.14","1194851718866.93","1514760056953.11","1540330275005.23","1693308032088","2071202515114.07","2305594032430.62","2302739792978.22"
GDP (current US$),"NY.GDP.MKTP.CD","Sub-Saharan Africa (all income levels)","SSF","357426400139.165","331767573073.368","353597157456.148","450558502331.582","560306896807.294","655476190247.025","762892221710.586","886139465534.305","1011951132256.27","960582755248.345","1293006014076.17","1459812086346.56","1520155530751.98"
GDP (current US$),"NY.GDP.MKTP.CD","Sub-Saharan Africa (developing only)","SSA","356383545509.127","330307645364.956","351790837126.485","448073659010.235","555891412613.16","648548705568.964","754796582875.129","875922843926.461","996497561372.168","951102318438.492","1281271648148.11","1443962933996.09","1503531518949.98"
GDP (current US$),"NY.GDP.MKTP.CD","Upper middle income","UMC","4321010303461.21","4329001721140.24","4288462918820.93","4782723831123.13","5656478449743.93","6736200445260.11","7915612059324.36","9757199198959.15","11864393475392.9","11730593316898.3","14097444300015.9","16506682184652.8","17481231770641.9"
GDP (current US$),"NY.GDP.MKTP.CD","World","WLD","32981134227025.7","32780063655757.8","34000445541971.3","38150675824138.5","42938439551527.7","46467711675341.8","50333617573808.8","56694798896686.6","62169400990879.6","58884499908523.4","64548295699588.3","71448814107635.1","72905341327020.2"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Afghanistan","AFG","..","115.312509504906","185.959290128351","198.287799138095","220.056287808743","252.407892476849","275.350940904774","373.591416218515","376.977669868854","450.659239044994","561.197617484795","613.979191599462","687.581367715205"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Albania","ALB","1193.46622319392","1335.14100806614","1458.12875601032","1863.2038345772","2476.11588551025","2798.94963267007","3076.97984400088","3638.71081304039","4422.69244598222","4175.77934896371","4175.12023926535","4556.14434165204","4406.11637841688"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Algeria","DZA","1727.33325088251","1702.78007949918","1742.55761030326","2056.26530251874","2549.95719297899","3038.74871341846","3391.36782568837","3845.84729635434","4786.5180703757","3771.28484363971","4349.56932474256","5271.59031215714","5309.82236863154"
GDP per capita (current US$),"NY.GDP.PCAP.CD","American Samoa","ASM","..","..","..","..","..","..","..","..","..","..","..","..",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Andorra","ADO","17334.2756700025","18599.4153888345","20326.9001004177","25355.2671797143","29372.1667374519","31268.9667449795","34484.7008637747","39922.8901210414","46418.4154673278","..","..","..",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Angola","AGO","655.629494626364","621.195930088502","839.504512107763","920.101175813583","1229.34298756979","1706.54361580787","2440.63171610643","3412.71899796564","4596.26843094315","3988.68355727652","4218.64912557379","5159.23366603997","5539.34693209523"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Antigua and Barbuda","ATG","10144.4131381116","9855.53812128073","10077.5443493079","10496.8203536397","11076.063615527","12135.5410292779","13675.0852387123","15276.1263610095","15787.0321551208","13977.9408609073","13017.4997484387","12785.1556066458","13406.1690832284"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Argentina","ARG","9329.11375631733","8732.46606336359","3285.02617081803","4134.50204034966","4784.69189282461","5767.65701197619","6783.71397468985","8384.18771228171","10232.9590809902","9456.81631365564","11460.3761475933","13693.7037865724","14679.9252351628"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Armenia","ARM","621.424826318947","692.318825533253","779.89284168496","924.582154829345","1182.09735964882","1625.39690429443","2126.0895659071","3079.15218740947","3916.7381073829","2913.57414338577","3124.78485412504","3421.70450924607","3353.97312513123"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Aruba","ABW","20619.5658496388","20671.545738502","20433.6541088167","20834.9397101237","22566.6821576324","23302.8319880055","24015.4206122701","25921.2821405392","27549.3457319106","24639.9353260156","24289.1415161326","25354.7824741086",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Australia","AUS","21678.4936778334","19504.5725454121","20071.966131923","23455.8423724395","30464.0037639423","34011.7386356693","36113.0023997107","40996.3179093863","49672.7480091904","42721.8849384517","51824.7984202038","62080.9824161734","67435.9544327421"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Austria","AUT","23974.1830690696","23833.8342435144","25679.0943977121","31268.6306973177","35662.211822391","37067.3238286743","39299.6225118445","45181.4985135929","49679.1317179272","45872.1980491741","45016.7038500331","49485.4821948131","46792.1656876343"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Azerbaijan","AZE","655.097432602586","703.671250439944","763.101212220367","883.614008967961","1045.02641527642","1578.36733030667","2472.99747579405","3851.43786871172","5574.60380218613","4950.29479142375","5842.80578358576","7189.69122920765","7393.77187697623"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bahamas, The","BHS","21250.5818463926","21506.7441131334","22514.9447157155","22017.7077788761","22005.003101737","23416.9036853364","23733.8076764932","24321.0651105543","23674.1402078429","22060.9209798811","21881.0839449872","21490.3570814373","21908.2804602645"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bahrain","BHR","13562.7341428428","12846.4533329503","13149.3132931579","14344.9282229448","16027.3447560328","18156.3774747039","19459.7312136457","21049.5734146754","23037.8785746728","19251.1237340956","20545.9694536416","22466.8838770729","23039.6842219595"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bangladesh","BGD","355.973434120504","348.75689288747","347.218612304559","372.98052036158","400.472474922602","421.123311373275","427.291166977892","467.136361352364","537.63849712654","597.6909532271","664.084604888352","732.067489097346","750.079956355607"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Barbados","BRB","11675.2123956735","11600.4338491815","11756.2814443241","12077.8012435203","12893.5912272001","14224.9824540882","15691.8482629682","16335.9599242789","16358.0469250884","16460.7571163344","15812.2797757457","15503.3285545982","14917.1495051568"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belarus","BLR","1273.0491239487","1244.4419967652","1479.46532113219","1819.4790277163","2378.37489391196","3126.36777779462","3848.59629932721","4735.95313763859","6377.35969207257","5176.04470138203","5818.8548592158","6305.77366247653","6721.83490773968"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","22697.0123033035","22600.9161499186","24465.3335045586","30039.0922372354","34706.6939010393","36011.4694012925","37918.7811313913","43255.424884211","47374.4681641277","43834.0809504005","43150.7843139296","46463.6037818862","43395.6989817108"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belize","BLZ","3486.16431810752","3555.66014158666","3704.53676501615","3833.42494174479","3991.28433444008","4097.52868490733","4363.854687528","4509.14757718487","4665.39939497997","4446.60748930289","4531.82974448711","4707.85380043","4852.49645127446"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Benin","BEN","339.473025693319","348.334549531992","378.658708434156","464.046143046791","511.292978867427","532.610998254341","557.232446905139","632.360869591351","739.256127626492","712.616526986457","689.648331344157","745.915474802323","750.513124244815"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bermuda","BMU","56284.1686478094","58883.9594265967","62583.1002034588","66111.7252270036","70359.3191088798","75882.0338560339","83912.6977976846","90849.5869806436","93605.7481653976","88463.3128161375","88207.3275597322","85973.158416455","84470.7552702244"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bhutan","BTN","778.16644542427","820.056012604066","897.394345864808","1009.15519546076","1108.51834342772","1258.99099471804","1348.7308370525","1760.60262981465","1817.78105714341","1795.14947010388","2211.34051310246","2523.67484468888","2508.90046185299"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bolivia","BOL","988.533289261028","939.145381073811","893.946888473092","896.372125236443","954.92208952179","1020.79030527715","1203.25418260396","1355.88723358169","1695.56217908723","1735.14337006244","1934.66606674465","2319.59598371819","2575.6836947783"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1435.95768580097","1481.9457148652","1706.50195390992","2148.48434579877","2578.73808730919","2821.78774993989","3199.89683600131","3949.84208124907","4802.46674411594","4433.14617870841","4361.99401483348","4754.19786071065","4395.82889489811"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Botswana","BWA","3297.47868418383","3078.27963150356","3006.59407040261","4098.8380263177","4829.51605855102","5294.3794776948","5341.39747164725","5711.72849197951","5746.97887241299","5178.43910919965","6980.36180915014","7697.39621472802","7254.56260652972"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Brazil","BRA","3694.46266832805","3128.14484605408","2810.6953468642","3039.67162694263","3607.19157135551","4739.30543674805","5787.97557400914","7193.92499519952","8622.55193841491","8373.45772954105","10978.260238245","12576.1955876861","11319.9737099115"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Brunei Darussalam","BRN","18086.6040725177","16516.8367698214","16868.3920994004","18541.924527953","21819.2867381236","25913.5783745867","30613.27686658","32109.0977538532","37093.9909039706","27211.8820645646","30880.3448566986","41059.9450916723","41126.6128435587"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1579.34823955798","1729.19115686112","2030.78852342214","2641.78772313452","3249.28739637349","3733.26316099698","4313.43063643639","5581.41413243854","6916.84627968783","6524.15687936845","6453.37527645386","7286.38959246454","7022.23458912996"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Burkina Faso","BFA","224.928647089409","235.461798886493","260.6935797372","332.227075619033","371.217986822535","406.998804328341","422.844817464401","474.589978120844","569.639293425797","553.042374261364","592.60746992057","649.925229986443","651.653315096863"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Burundi","BDI","130.423848462325","128.198058276467","117.281401276527","108.014551026407","121.859303582582","143.78352946677","158.305023201892","162.827509358887","186.871748869565","194.896666130154","219.529799450793","246.91432710688","251.014517798443"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cambodia","KHM","298.950362502925","319.084862420638","337.077258666268","360.144890458742","405.937832834582","471.162502935965","536.657730656598","628.426851684301","742.571335268984","735.419263467914","782.618888592266","878.383017792275","945.494646389366"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cameroon","CMR","583.094859181943","589.165139089637","648.298760735522","790.89534322258","892.525739051355","914.553120084768","964.60153548548","1069.85682622629","1211.30418639286","1102.52039402149","1090.61906599241","1204.69821237294","1219.9579747033"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Canada","CAN","24031.9512017887","23573.7500651106","23995.0163265338","28026.0060130447","31829.522562759","36029.3226661828","40244.8530987826","44328.5097688715","46398.7024378991","40764.1214979676","47465.3459273427","51790.5669527216","52409.1931257969"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cabo Verde","CPV","1218.79603067956","1248.91142360698","1352.47377077966","1743.19115380653","1951.78082162539","2030.65898166278","2298.8148218596","3129.81879276982","3692.00267346682","3524.33035274833","3413.26336908992","3801.44976515179","3554.4111334614"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cayman Islands","CYM","..","..","..","..","..","..","..","..","..","..","..","..",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Central African Republic","CAF","251.352640063074","251.571806971419","263.159703063067","297.614387349352","326.197313339578","340.907866947196","365.497083332553","413.48143857805","474.3894790148","464.513231301146","456.563408668306","494.926080299901","479.470983876765"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Chad","TCD","166.851345254665","198.279113094931","221.833733792326","293.910178881547","456.794431367544","663.709697356771","716.63899597468","807.781569902765","938.471828767007","813.756030158667","909.299906919889","1006.31977054669","1035.25794597491"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Channel Islands","CHI","43299.401141101","41608.4639449202","44157.1624085416","48226.0794793387","55842.6583759826","57209.2491624825","62263.8312103901","73577.1666059856","..","..","..","..",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Chile","CHL","5133.07731116285","4625.33637701772","4487.15001809654","4866.33224996573","6223.97376757678","7614.52205797519","9371.42785711834","10378.9906989822","10685.9865991306","10141.6035148676","12681.7652007088","14510.9660951044","15245.4680040322"
GDP per capita (current US$),"NY.GDP.PCAP.CD","China","CHN","949.178065034388","1041.63770021678","1135.44795222432","1273.64074401","1490.38005511585","1731.125234579","2069.34362972655","2651.26011917758","3413.58864838438","3748.50406288152","4433.34088630708","5447.309378269","6092.78188643504"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Colombia","COL","2503.54949201304","2421.27264610171","2376.08380306068","2261.28360832663","2752.91345381047","3392.92441342523","3712.78552494381","4663.54288959757","5405.10115183146","5104.99119348932","6179.77032944635","7124.5489200782","7762.97082889486"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Comoros","COM","382.160321224415","406.135429048694","451.708224475373","568.757208939821","619.110512067504","644.273132465798","653.953725149153","734.822863341701","816.478225369916","803.486107802146","795.478436762659","871.692017063965","830.517461714166"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Congo, Dem. Rep.","ZAR","406.567703310298","154.424858327766","176.263600836093","175.34154602179","196.189982943034","221.449688923785","257.173779844631","286.144719927357","326.527952987136","301.932520463628","330.003265851791","372.76814859762","417.818378218907"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Congo, Rep.","COG","1029.97458452161","871.670943341955","919.68701436568","1039.3797989603","1347.87090706011","1718.10081545284","2120.09784556714","2233.30825187719","3059.22653464122","2401.29815506625","2920.40670800012","3414.05470950568","3153.73952524751"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Costa Rica","CRI","4058.04453374767","4087.11897068393","4114.56690495427","4199.69481190115","4379.39106251918","4621.36412732799","5128.40075307641","5897.52784363741","6581.3081137056","6385.56513008565","7773.18548679351","8704.11188743293","9442.66454008903"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cote d'Ivoire","CIV","645.765681650117","642.215221288792","688.855965243333","812.397635157399","902.986416582494","940.752143826341","983.291423590563","1102.88249871951","1282.26708149499","1238.70813397392","1207.84514042013","1241.59931861332","1243.98607464495"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","4861.67750994813","5191.90198479984","5974.07576535724","7689.95699594151","9237.11622342172","10090.3666886317","11228.6213751084","13372.2701302811","15694.0774713093","14044.1462625279","13326.5986729537","14371.9537759501","13158.7509664382"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cuba","CUB","2744.12447874096","2835.0766612396","2995.89952841232","3192.40051908576","3388.76695445716","3776.47054864481","4666.98816929325","5185.38227168825","5382.81596143181","5499.12010336593","5701.96267109907","6051.22200117364",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Curacao","CUW","..","..","..","..","..","..","..","..","..","..","..","..",".."
GDP per capita (current US$),"NY.GDP.PCAP.CD","Cyprus","CYP","13421.6554155684","13797.1459674117","14862.4544399475","18428.9282609412","21380.9030777059","22430.6064204376","23863.5554638102","27860.2761061617","31928.396796291","29427.9087866487","27889.0371779788","29206.5105966734","26352.2712209689"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Czech Republic","CZE","5734.45959014262","6301.04502491551","7691.07067868656","9347.9055766537","11177.3604012389","12737.6058131907","14491.2063258692","17524.1903477029","21707.7907577836","18880.5416713722","18950.3350789824","20584.9265516305","18689.967165684"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Denmark","DNK","29980.1554729546","29946.3818312109","32344.3197920286","39443.2681719856","45282.0680049995","47546.5945941372","50462.2477183448","57021.1644490279","62596.4783060321","56226.6151069203","56410.8328375639","59911.9046597678","56364.1828598026"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Djibouti","DJI","762.540842284486","780.145122224684","794.0556712904","823.80747268857","869.800178874116","912.499204499914","976.292986846243","1061.63709212333","1233.31112117977","1458.87378677059","1353.19302807289","1463.59222363922","1574.62896790876"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Dominica","DMA","4656.55123004996","4750.93094617816","4684.38359542221","4864.5966609106","5218.29860568619","5126.24986217824","5408.10779983548","5827.99057267593","6379.84033156359","6797.46172449987","6677.04392745493","6883.39773226539","6913.05668706483"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Dominican Republic","DOM","2769.8823219873","2829.19244639114","2973.65714541478","2344.5339196874","2407.18927993517","3635.70681222282","3794.07333976696","4297.51524131371","4696.95091618139","4702.92560315955","5089.46792554445","5462.69658449572","5733.45115786665"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Ecuador","ECU","1462.32021017267","1914.44916617172","2191.0096061862","2442.26903615911","2704.66515451777","3012.75243735434","3337.40036280521","3574.87789273035","4255.85199472837","4236.77755532099","4500.59155772334","5035.24249300543","5424.63361068466"
